ID,item_cnt_month
56792,0.27293494
56793,0.19559607
56794,0.16793907
56795,0.7097291
56796,0.1283265
56797,0.16793907
56798,1.2568841
56799,3.8428833
56800,2.795997
56801,0.1283265
56802,3.64572
56803,2.2151632
56804,1.1984625
56805,0.1283265
56806,0.2501663
56807,0.4592176
56808,0.6996814
56809,3.015363
56810,2.185875
56811,0.1283265
56812,0.4376263
56813,1.4862666
56814,0.9086628
56815,0.83966637
56816,1.379491
56817,0.24473444
56818,0.14305508
56819,0.1283265
56820,0.98866355
56821,1.5158389
56822,1.1857861
56823,1.4187182
56824,0.24772912
56825,2.4766474
56826,2.2855744
56827,3.1789768
56828,0.1283265
56829,3.6193075
56830,0.3701142
56831,0.2468058
56832,4.94447
56833,0.1283265
56834,7.7579045
56835,0.50527203
56836,1.3281447
56837,0.49404347
56838,0.23371845
56839,0.6804774
56840,0.23516142
56841,0.24272823
56842,0.70261335
56843,10.429738
56844,1.0938199
56845,1.6567605
56846,3.1045105
56847,2.03688
56848,2.0846024
56849,0.39015397
56850,0.98869455
56851,0.13590889
56852,0.66359174
56853,0.34965625
56854,14.99281
56855,3.1936297
56856,0.124379635
56857,1.4788545
56858,0.12913
56859,2.1067255
56860,1.9251442
56861,2.8149917
56862,0.7866467
56863,5.029139
56864,1.6384543
56865,0.68043864
56866,0.5548348
56867,1.8565303
56868,5.390813
56869,6.1260962
56870,0.9933826
56871,0.13175443
56872,2.1127076
56873,0.82717216
56874,0.39015397
56875,0.50527203
56876,1.0129205
56877,1.3281447
56878,0.6718675
56879,0.6181979
56880,0.1283265
56881,1.6796541
56882,2.7949648
56883,1.6796541
56884,0.1283265
56885,6.78842
56886,6.1051974
56887,1.9375725
56888,1.1877321
56889,2.210816
56890,0.1283265
56891,0.1283265
56892,0.1283265
56893,10.399082
56894,0.1283265
56895,0.9933826
56896,5.539924
56897,9.911556
56898,0.1283265
56899,11.35075
56900,0.42615807
56901,0.24021
56902,0.1283265
56903,0.1283265
56904,0.29224926
56905,0.5931804
56906,1.8801765
56907,0.7195265
56908,1.4406388
56909,0.12652183
56910,1.331806
56911,1.0266086
56912,1.5734923
56913,0.8260937
56914,0.38864487
56915,0.55757964
56916,0.5653243
56917,0.1283265
56918,0.1283265
56919,0.30562362
56920,0.8062372
56921,0.6521426
56922,0.8327259
56923,0.1283265
56924,0.10950832
56925,0.47461286
56926,1.25963
56927,0.1283265
56928,0.13495232
56929,1.2821418
56930,1.3281447
56931,0.6594335
56932,0.49276495
56933,0.18811093
56934,0.9933826
56935,0.55853295
56936,0.9421791
56937,1.6468577
56938,6.9268703
56939,0.28113508
56940,0.6735054
56941,0.22355075
56942,0.2823928
56943,0.1283265
56944,0.39015397
56945,0.39015397
56946,0.49404347
56947,0.39015397
56948,1.8647897
56949,2.144505
56950,0.77476054
56951,0.1283265
56952,1.9938103
56953,0.1283265
56954,0.6794426
56955,0.5736351
56956,0.6794426
56957,1.4593014
56958,0.1283265
56959,0.4204747
56960,0.5063305
56961,0.1283265
56962,8.698287
56963,1.4456742
56964,1.193238
56965,1.4789653
56966,1.0719912
56967,0.8734647
56968,1.7306303
56969,0.19435017
56970,0.84888554
56971,0.9013891
56972,0.5435457
56973,0.87564015
56974,1.1019334
56975,1.5208681
56976,1.5238464
56977,0.37076306
56978,2.450139
56979,6.18078
56980,1.0746108
56981,0.9933827
56982,2.0944827
56983,5.680036
56984,1.4375428
56985,5.2904716
56986,0.6178156
56987,0.7252207
56988,1.3779913
56989,0.9593761
56990,0.66167164
56991,1.7841561
56992,3.1916938
56993,0.23963541
56994,2.041128
56995,0.38519168
56996,0.39015397
56997,0.49856842
56998,0.3121929
56999,2.119953
57000,0.30636135
57001,3.3642006
57002,0.5017412
57003,0.1283265
57004,1.0341808
57005,1.1800898
57006,1.9773278
57007,0.41022858
57008,1.5823321
57009,1.0977895
57010,0.34471554
57011,0.39741832
57012,5.2822824
57013,0.39390528
57014,0.12680593
57015,1.4980876
57016,0.37997958
57017,0.12743588
57018,0.53409547
57019,0.46165445
57020,0.23516142
57021,3.1217422
57022,0.1710665
57023,0.32567984
57024,0.8760284
57025,0.549204
57026,0.39468348
57027,0.7312841
57028,0.6573268
57029,1.2241186
57030,0.15798949
57031,0.5830405
57032,0.7116873
57033,0.29089558
57034,0.39015397
57035,0.84919524
57036,0.7222798
57037,1.8445007
57038,1.6302942
57039,0.73626816
57040,0.8200489
57041,1.6849297
57042,2.132311
57043,1.5380663
57044,1.3924952
57045,0.23692286
57046,0.42490786
57047,0.36519223
57048,0.23516142
57049,0.4234018
57050,2.3274145
57051,0.09766941
57052,0.12832266
57053,0.13988306
57054,0.6198371
57055,0.1283265
57056,2.977605
57057,0.087112606
57058,2.2501886
57059,2.0437398
57060,0.6794426
57061,0.18007967
57062,1.5900178
57063,0.49986088
57064,2.7705035
57065,0.1283265
57066,0.9164995
57067,1.0129205
57068,0.45958441
57069,1.1092632
57070,0.9933826
57071,0.7222384
57072,0.2238782
57073,0.29791102
57074,0.620512
57075,0.103417665
57076,0.26204196
57077,9.29893
57078,2.6861134
57079,7.574288
57080,0.98626196
57081,0.12946637
57082,3.3348093
57083,0.08909121
57084,0.1269787
57085,1.7740326
57086,1.567348
57087,1.7846446
57088,0.15037167
57089,0.423957
57090,0.39015397
57091,1.7605636
57092,0.20205525
57093,2.4168231
57094,0.39885247
57095,1.9638721
57096,0.44207868
57097,3.3082054
57098,1.6674007
57099,0.26097253
57100,1.031227
57101,0.91802514
57102,0.88411117
57103,0.27200663
57104,0.78906417
57105,1.0784204
57106,0.60418123
57107,0.093598336
57108,0.8337889
57109,0.41155744
57110,0.33073422
57111,0.24198107
57112,2.3231537
57113,1.6276867
57114,1.6796541
57115,0.1283265
57116,0.41169897
57117,0.12604125
57118,1.6541069
57119,1.674566
57120,0.12946637
57121,1.5221341
57122,0.4493159
57123,0.22810932
57124,1.9123092
57125,0.17896284
57126,0.1283265
57127,2.0813217
57128,0.39015397
57129,0.32937604
57130,0.21242818
57131,6.78842
57132,9.003751
57133,0.1283265
57134,0.52343035
57135,0.1286254
57136,0.092993096
57137,4.709168
57138,1.0401595
57139,0.11440329
57140,0.58531654
57141,0.6794426
57142,0.1283265
57143,0.7057234
57144,1.048783
57145,0.15410691
57146,1.441047
57147,0.61158395
57148,1.1645138
57149,1.9169929
57150,2.647435
57151,2.6251922
57152,3.944505
57153,0.6794426
57154,0.6794426
57155,0.8416015
57156,0.47010642
57157,0.39015397
57158,0.39015394
57159,1.995688
57160,1.6258756
57161,0.1283265
57162,0.09449592
57163,1.5786339
57164,1.1843886
57165,0.5460346
57166,0.53085226
57167,1.3963832
57168,0.2782088
57169,1.674566
57170,0.55119836
57171,0.08976555
57172,3.0234141
57173,1.4266055
57174,0.869962
57175,1.4309542
57176,1.3058755
57177,0.1283265
57178,0.1283265
57179,2.8074772
57180,0.20800552
57181,0.1283265
57182,0.37965465
57183,0.6768088
57184,0.19613756
57185,1.070274
57186,0.23666842
57187,4.5041947
57188,3.1861057
57189,3.5111423
57190,14.8127775
57191,0.39015394
57192,1.9516933
57193,0.28207546
57194,0.6141622
57195,0.10561934
57196,2.8978229
57197,2.0983083
57198,0.1283265
57199,2.9453034
57200,1.6440297
57201,0.7116873
57202,0.71622515
57203,6.7071743
57204,10.130399
57205,1.6083102
57206,0.1283265
57207,1.5913796
57208,0.28651848
57209,1.6796541
57210,1.2125987
57211,0.132151
57212,1.9856837
57213,0.18463688
57214,0.33699533
57215,0.1780022
57216,1.005429
57217,0.1283265
57218,0.11873007
57219,0.52014464
57220,0.7075996
57221,0.15039587
57222,1.8935839
57223,0.1283265
57224,1.0036222
57225,0.5271153
57226,0.31745625
57227,0.6356592
57228,0.262615
57229,0.289799
57230,0.13547868
57231,0.1283265
57232,0.1256141
57233,0.5354863
57234,0.23120254
57235,0.12892982
57236,0.8258735
57237,2.0270965
57238,0.58945656
57239,0.24136153
57240,2.1813457
57241,0.5561055
57242,0.14970276
57243,0.25641966
57244,0.53452456
57245,0.58940816
57246,0.36705187
57247,0.1283265
57248,0.7651132
57249,0.38976765
57250,0.1289685
57251,1.5224304
57252,0.11716403
57253,0.10898328
57254,0.6639248
57255,0.37930787
57256,1.5057958
57257,4.219993
57258,5.69677
57259,1.6462469
57260,1.0894531
57261,3.376426
57262,0.7191398
57263,0.1283265
57264,0.42643863
57265,0.07087466
57266,0.79151917
57267,2.344689
57268,0.9023725
57269,0.9134363
57270,1.2831223
57271,0.39015394
57272,0.2782088
57273,0.34245017
57274,0.117158905
57275,0.11449224
57276,0.11363383
57277,0.11735301
57278,0.21680544
57279,0.15834305
57280,0.41742045
57281,1.8154447
57282,1.6688508
57283,0.89724386
57284,1.6780894
57285,0.77635646
57286,0.23516142
57287,0.1283265
57288,0.13806945
57289,2.795997
57290,0.9132869
57291,0.12781018
57292,0.6794426
57293,0.6885836
57294,0.053987443
57295,0.9928489
57296,0.14357722
57297,0.45041674
57298,0.46741706
57299,0.21856
57300,0.4097475
57301,0.34211218
57302,0.41894162
57303,0.3076717
57304,0.1283265
57305,5.419404
57306,0.93283534
57307,0.39015397
57308,0.42563808
57309,0.010671556
57310,0.31461114
57311,0.34170353
57312,2.3011177
57313,3.5569901
57314,0.39905342
57315,0.38547182
57316,0.4370154
57317,1.6995175
57318,0.9780444
57319,2.1277373
57320,0.7985447
57321,0.9023725
57322,0.73538005
57323,1.4785938
57324,0.15402746
57325,0.14075771
57326,0.2723754
57327,0.1283265
57328,2.5893111
57329,2.2089026
57330,0.39015397
57331,1.5009832
57332,1.8390718
57333,0.42048463
57334,1.386878
57335,3.0443406
57336,4.291418
57337,0.77882564
57338,0.1283265
57339,2.4168231
57340,0.5547787
57341,2.0171478
57342,0.35541394
57343,0.1283265
57344,0.46138802
57345,0.6673071
57346,2.7865095
57347,2.4680429
57348,0.43650687
57349,0.5624956
57350,0.94455755
57351,0.6682315
57352,0.17376368
57353,0.39015397
57354,0.23516142
57355,0.43430427
57356,1.1635209
57357,0.39918932
57358,0.1283265
57359,0.1283265
57360,0.1283265
57361,0.5832385
57362,0.92583203
57363,0.27849618
57364,2.0571814
57365,2.0346217
57366,0.20715868
57367,2.0360482
57368,0.4227947
57369,1.9203254
57370,1.8420768
57371,0.6766008
57372,0.53231025
57373,0.77123725
57374,0.13070953
57375,0.22194315
57376,0.40184498
57377,0.1283265
57378,0.1283265
57379,0.49956617
57380,0.8307936
57381,0.6107637
57382,0.5303606
57383,0.25884125
57384,0.5314721
57385,0.85255575
57386,0.17929319
57387,0.7664336
57388,0.17536402
57389,1.0297875
57390,0.669652
57391,2.0138896
57392,1.6562659
57393,0.90499306
57394,2.8569036
57395,1.5877516
57396,0.46185377
57397,1.1134553
57398,0.93837273
57399,0.9400786
57400,1.103512
57401,2.9050355
57402,0.47218946
57403,0.9933827
57404,7.1277146
57405,1.674566
57406,0.125112
57407,0.201639
57408,0.12623201
57409,0.39015397
57410,0.5401451
57411,0.3219546
57412,1.3667345
57413,1.19913
57414,0.6748959
57415,0.9933826
57416,0.6401956
57417,0.36086407
57418,1.2139302
57419,0.87116003
57420,0.1283265
57421,0.6040404
57422,0.1283265
57423,0.13212502
57424,0.13730946
57425,1.7051678
57426,0.222103
57427,0.68092334
57428,0.33714816
57429,0.26824808
57430,0.1283265
57431,4.3236003
57432,2.0539804
57433,1.5834031
57434,2.565103
57435,0.13272455
57436,0.6794426
57437,0.513952
57438,0.52849007
57439,1.2558972
57440,0.1283265
57441,0.1283265
57442,1.0667926
57443,0.33478191
57444,0.1283265
57445,0.3370193
57446,0.1283265
57447,1.1035568
57448,0.51414114
57449,1.292427
57450,0.27389503
57451,0.7116873
57452,0.3998144
57453,0.40048146
57454,1.4605335
57455,3.944505
57456,1.7943176
57457,0.37482643
57458,0.94378555
57459,0.900185
57460,3.1789768
57461,1.6796541
57462,0.6147576
57463,0.23931307
57464,1.232866
57465,1.5086887
57466,1.2293907
57467,0.14993201
57468,0.85188437
57469,0.1283265
57470,0.1283265
57471,0.13969363
57472,0.18569165
57473,0.1283265
57474,0.3990448
57475,0.39015397
57476,1.0476917
57477,0.1283265
57478,0.53511673
57479,0.88767946
57480,1.2677888
57481,0.51368904
57482,1.0993487
57483,1.5778952
57484,0.4520687
57485,0.6794426
57486,1.0902926
57487,0.14634617
57488,1.432395
57489,0.1283265
57490,0.4657235
57491,0.041252464
57492,0.5547123
57493,0.13628922
57494,0.39015394
57495,0.33786836
57496,0.6794426
57497,0.9576961
57498,0.791393
57499,1.9385022
57500,0.39015397
57501,1.0420319
57502,1.8438488
57503,0.60380256
57504,0.1283265
57505,0.22349918
57506,0.4262785
57507,0.11599153
57508,0.2632044
57509,0.4908022
57510,0.39496547
57511,0.24105805
57512,0.42328173
57513,1.9957433
57514,0.22598162
57515,0.16316289
57516,0.06476733
57517,1.1620612
57518,0.25716585
57519,0.9611747
57520,0.8605821
57521,0.50370276
57522,1.752254
57523,1.0029604
57524,0.2298839
57525,0.14072901
57526,0.39015394
57527,1.3050784
57528,0.41145065
57529,0.17022887
57530,0.16793907
57531,0.44810733
57532,0.1283265
57533,0.108458176
57534,0.1283265
57535,0.9681736
57536,0.23516142
57537,0.73965275
57538,0.39015397
57539,0.23516142
57540,0.39015397
57541,0.39015397
57542,1.5395782
57543,0.65355194
57544,0.1283265
57545,0.18611903
57546,0.1283265
57547,1.5880795
57548,0.42615807
57549,0.98832536
57550,0.34211218
57551,3.8846273
57552,1.2899367
57553,0.34802905
57554,0.42615807
57555,0.39015397
57556,0.3763573
57557,0.13367346
57558,1.6540242
57559,2.9257963
57560,0.35827017
57561,2.0743344
57562,1.1200602
57563,0.70297265
57564,1.3585223
57565,0.7535993
57566,0.35851014
57567,0.1283265
57568,0.93431497
57569,0.29570228
57570,1.8657753
57571,2.3972466
57572,0.6722499
57573,0.28440154
57574,0.560211
57575,1.7985733
57576,0.5830405
57577,0.99905324
57578,0.41949797
57579,0.77882564
57580,1.1283723
57581,1.2233793
57582,3.186844
57583,0.6794425
57584,0.5122459
57585,0.40594587
57586,0.74920845
57587,0.5715711
57588,0.21696714
57589,0.5800704
57590,2.636221
57591,0.4891149
57592,1.4716989
57593,0.14419577
57594,0.34211218
57595,0.5655338
57596,0.3838263
57597,8.290086
57598,0.5368222
57599,0.1283265
57600,0.14446923
57601,0.2592561
57602,1.083886
57603,0.96178436
57604,0.20192468
57605,0.1283265
57606,0.5345664
57607,0.39099383
57608,1.0592122
57609,2.1186602
57610,0.112862855
57611,0.13280003
57612,0.12139204
57613,0.39815813
57614,0.39015394
57615,0.12873444
57616,0.55350864
57617,0.41785392
57618,0.17591262
57619,0.26457256
57620,0.6794426
57621,0.6794426
57622,2.0933506
57623,0.46437386
57624,0.81070065
57625,0.1283265
57626,0.4899189
57627,0.64979404
57628,0.42787364
57629,1.3826201
57630,0.15942046
57631,2.0437398
57632,0.39941105
57633,0.4354081
57634,0.50043297
57635,0.4497061
57636,2.051592
57637,0.23516142
57638,0.49205893
57639,0.5262351
57640,0.1283265
57641,0.1283265
57642,0.1283265
57643,0.5986526
57644,0.1283674
57645,0.22967395
57646,0.1283265
57647,0.28045297
57648,0.44335544
57649,1.6383827
57650,0.74701834
57651,3.1265194
57652,6.7636743
57653,0.102244735
57654,0.12914309
57655,1.2752671
57656,0.49354237
57657,1.0661346
57658,0.2403656
57659,0.20130958
57660,0.14590748
57661,0.5573198
57662,1.0559906
57663,0.60841703
57664,0.39015397
57665,0.77710104
57666,0.97536933
57667,1.1477236
57668,0.9822879
57669,0.11810252
57670,0.39015394
57671,0.39015394
57672,0.1283265
57673,0.1283265
57674,1.9356084
57675,0.79151917
57676,0.1283265
57677,0.13005292
57678,0.9396316
57679,0.384044
57680,0.1283265
57681,0.1283265
57682,0.9226738
57683,0.39650849
57684,3.3126163
57685,0.1283265
57686,0.1283265
57687,0.60843813
57688,0.21381015
57689,0.21347128
57690,0.23310186
57691,0.45068932
57692,0.1283265
57693,0.62270176
57694,0.1283265
57695,0.7348039
57696,0.1283265
57697,0.1283265
57698,0.12543476
57699,0.1283265
57700,0.70142746
57701,0.1652113
57702,0.6675352
57703,0.6794425
57704,8.193036
57705,0.61221415
57706,0.1283265
57707,0.1283265
57708,0.1283265
57709,0.8824018
57710,0.51667005
57711,0.1283265
57712,0.23516142
57713,0.67079794
57714,0.43913412
57715,0.54617596
57716,0.1695258
57717,0.14102627
57718,2.6848803
57719,0.105529845
57720,0.94527555
57721,2.293245
57722,0.57339746
57723,0.11730392
57724,0.24464022
57725,0.1283265
57726,4.683286
57727,1.5592456
57728,0.2715046
57729,0.1283265
57730,0.14468631
57731,0.12320486
57732,0.39015397
57733,0.23034507
57734,0.12353122
57735,0.08598593
57736,0.14032608
57737,0.14872019
57738,0.47769353
57739,0.1283265
57740,0.13486207
57741,0.1283265
57742,0.19566554
57743,0.4283314
57744,0.19688024
57745,0.1283265
57746,0.7520429
57747,0.99481773
57748,0.1334199
57749,0.12902811
57750,0.1283265
57751,0.586347
57752,1.0946484
57753,3.2961085
57754,0.6794426
57755,1.3411527
57756,0.19677857
57757,0.26343572
57758,0.1283265
57759,0.12324461
57760,2.7561755
57761,0.10637051
57762,0.1283265
57763,0.1283265
57764,3.663024
57765,0.39015397
57766,1.3052896
57767,0.1283265
57768,0.4497061
57769,0.64174896
57770,1.0308594
57771,0.10994084
57772,1.074165
57773,0.23516142
57774,0.1283265
57775,0.49256098
57776,0.39015397
57777,0.6185248
57778,0.12873468
57779,0.15748888
57780,0.37075666
57781,1.5081637
57782,0.14576039
57783,1.3281447
57784,0.638072
57785,0.12244964
57786,0.6794426
57787,0.30287686
57788,0.2152709
57789,0.1283265
57790,0.25442824
57791,0.22506747
57792,0.23516142
57793,0.63811374
57794,0.5113891
57795,1.6902333
57796,0.39015397
57797,0.39015397
57798,0.76838267
57799,0.06639406
57800,0.75549316
57801,0.6794426
57802,1.2715586
57803,0.6304792
57804,0.43190825
57805,0.21889707
57806,3.896348
57807,0.39015394
57808,0.1283265
57809,0.23383696
57810,0.33564135
57811,0.1283265
57812,0.35119382
57813,0.1283265
57814,0.31604627
57815,0.12744747
57816,0.32650918
57817,0.12186149
57818,0.1283265
57819,0.1283265
57820,0.1283265
57821,2.541136
57822,0.1283265
57823,0.14604934
57824,0.39079684
57825,0.12907043
57826,1.5706877
57827,0.1283265
57828,0.1283265
57829,0.11790526
57830,0.1283265
57831,0.1283265
57832,0.12934776
57833,0.14770944
57834,0.42758507
57835,0.39015397
57836,5.363011
57837,1.945121
57838,0.93424356
57839,0.12907043
57840,0.13002542
57841,0.12652555
57842,0.12172206
57843,0.49956617
57844,0.23907182
57845,0.1283265
57846,2.6990023
57847,0.39546466
57848,0.16793907
57849,0.50403076
57850,2.4168231
57851,0.1283265
57852,1.4732561
57853,0.49956617
57854,3.6205482
57855,0.39015394
57856,0.79151917
57857,0.42615807
57858,0.39015397
57859,0.39015397
57860,0.35793525
57861,0.291317
57862,1.0302384
57863,0.1283265
57864,0.8129266
57865,0.3827601
57866,0.66077113
57867,0.29797804
57868,0.39015397
57869,0.24406737
57870,0.1283265
57871,0.54134613
57872,0.5061009
57873,0.465407
57874,1.5702028
57875,0.12907043
57876,0.4416514
57877,0.13845383
57878,0.58672905
57879,1.0607817
57880,0.884912
57881,0.16902006
57882,0.75487506
57883,0.1283265
57884,0.57502437
57885,0.5881764
57886,0.61462843
57887,1.6274645
57888,0.77582014
57889,1.6230805
57890,0.87645304
57891,3.6510932
57892,0.39782006
57893,1.1397591
57894,0.1283265
57895,0.1283265
57896,0.38266814
57897,1.2843983
57898,0.28564724
57899,1.3230535
57900,0.9933827
57901,1.0614984
57902,0.23254916
57903,0.1283265
57904,0.83510363
57905,0.7023754
57906,0.61382693
57907,0.14142492
57908,0.3855714
57909,0.6989771
57910,0.53613955
57911,0.1283265
57912,0.4204464
57913,1.7654183
57914,0.60857344
57915,0.23129033
57916,0.1283265
57917,0.48753867
57918,0.37702274
57919,0.76545537
57920,0.09643875
57921,0.27010763
57922,0.18500221
57923,0.67558086
57924,1.0184028
57925,0.16952825
57926,0.67026496
57927,0.72406733
57928,1.761422
57929,1.5954447
57930,0.53365535
57931,0.32004464
57932,0.9668957
57933,2.399304
57934,0.53903884
57935,0.1283265
57936,0.47055036
57937,0.7469723
57938,0.1595446
57939,0.1283265
57940,0.23172359
57941,0.7116355
57942,0.1283265
57943,0.5148874
57944,0.1283265
57945,0.39015397
57946,0.2401652
57947,0.1283265
57948,0.32413137
57949,13.166749
57950,0.12091254
57951,0.1283265
57952,0.12186241
57953,0.26511833
57954,0.48457307
57955,0.23516142
57956,0.13804865
57957,0.91735435
57958,0.29241335
57959,0.39123046
57960,0.65575516
57961,0.66791964
57962,0.6794426
57963,0.6794426
57964,0.6794426
57965,0.11510581
57966,0.9820771
57967,0.10872233
57968,0.13423128
57969,0.11707568
57970,0.1283265
57971,2.9916153
57972,0.39023212
57973,0.8262142
57974,0.8894861
57975,0.17489882
57976,0.9023725
57977,0.2192722
57978,0.99574566
57979,0.96925426
57980,1.2995434
57981,0.072163224
57982,1.4456742
57983,0.1283265
57984,0.6794426
57985,0.39015397
57986,0.36436215
57987,0.6554768
57988,0.40330127
57989,0.61435866
57990,0.1283265
57991,0.5433732
57992,0.2835104
57993,0.116452724
57994,0.17043969
57995,1.4289119
57996,0.91595745
57997,0.38752618
57998,1.2712172
57999,0.23516142
58000,3.563778
58001,0.79151917
58002,0.39170808
58003,0.12907043
58004,0.4198216
58005,0.44761264
58006,0.27044576
58007,0.29687935
58008,0.26621515
58009,0.5540815
58010,0.42646572
58011,0.39015397
58012,1.0290823
58013,0.16344649
58014,0.5231677
58015,0.11641671
58016,0.1283265
58017,0.592724
58018,0.1283265
58019,0.24034365
58020,0.13958274
58021,0.485461
58022,1.2848814
58023,0.17486395
58024,0.677308
58025,0.11357871
58026,0.1283265
58027,0.12536317
58028,1.4456332
58029,0.1283265
58030,0.9219066
58031,0.23424831
58032,0.3324384
58033,0.46525145
58034,0.28771037
58035,0.4448316
58036,0.2122563
58037,0.29294032
58038,0.16925055
58039,0.12951037
58040,0.13212502
58041,0.50537455
58042,0.42706975
58043,0.23442405
58044,0.19266184
58045,0.3529359
58046,0.08745903
58047,0.67831504
58048,0.68706465
58049,0.80910194
58050,1.5746902
58051,0.23516142
58052,1.4912963
58053,0.34788474
58054,0.14398822
58055,0.1283265
58056,0.5548884
58057,0.41271523
58058,0.81014705
58059,0.1283265
58060,0.1283265
58061,0.60843813
58062,0.39015394
58063,1.2210494
58064,3.1994295
58065,1.9945736
58066,0.39015397
58067,0.4789145
58068,0.6907358
58069,0.9933827
58070,0.1283265
58071,1.6152163
58072,0.13134977
58073,0.61697495
58074,0.7271754
58075,0.1283265
58076,0.38917089
58077,0.1283265
58078,0.28916144
58079,0.24133399
58080,0.31847936
58081,0.23451534
58082,0.1283265
58083,0.13991502
58084,0.6208354
58085,0.13401689
58086,0.95389724
58087,0.76650655
58088,1.3374685
58089,0.20181128
58090,2.0437398
58091,3.986681
58092,0.1283674
58093,0.117289364
58094,0.21984473
58095,3.4899344
58096,0.1283265
58097,0.1283265
58098,0.21744871
58099,0.31809872
58100,0.39881223
58101,0.5390389
58102,0.291614
58103,0.12697871
58104,0.16793907
58105,0.36188325
58106,0.5128794
58107,0.6323055
58108,0.19492795
58109,0.21623288
58110,0.34881938
58111,0.14001492
58112,0.42615807
58113,0.44066164
58114,0.79151917
58115,0.14448726
58116,0.20037776
58117,0.4261676
58118,0.12896852
58119,0.46115756
58120,0.12641597
58121,0.1283265
58122,0.14138508
58123,0.48820713
58124,1.0426238
58125,0.41746753
58126,2.0093253
58127,0.81236887
58128,1.0915657
58129,0.24029882
58130,0.12139204
58131,0.12075937
58132,0.44165814
58133,0.1283265
58134,0.27582026
58135,0.5987725
58136,0.24523093
58137,0.15220186
58138,0.8528054
58139,0.47863662
58140,0.17352514
58141,0.9461758
58142,0.10920018
58143,0.39015394
58144,0.22807567
58145,0.25134543
58146,0.13088186
58147,0.63928795
58148,0.6383636
58149,0.33083984
58150,0.14413175
58151,0.12137005
58152,0.67831504
58153,0.59405446
58154,0.23516142
58155,0.3959775
58156,0.37739158
58157,0.1283265
58158,0.67931354
58159,0.30728498
58160,0.18813735
58161,0.1283265
58162,0.21150172
58163,0.39015397
58164,0.39015397
58165,0.9933827
58166,0.6335391
58167,2.3761966
58168,0.36154383
58169,0.14327249
58170,0.34264228
58171,0.9544357
58172,0.60841703
58173,0.22525355
58174,0.14398822
58175,0.82454586
58176,0.8176259
58177,0.2692759
58178,0.24714665
58179,0.26792973
58180,0.1283265
58181,0.1283265
58182,0.39015394
58183,0.1283265
58184,0.74823904
58185,0.682216
58186,0.15825778
58187,0.55881107
58188,0.20988438
58189,0.38353384
58190,0.16981098
58191,0.23233637
58192,1.0958618
58193,0.7858763
58194,0.6662966
58195,0.9933827
58196,1.9511474
58197,1.076526
58198,0.24977456
58199,0.23563929
58200,0.53040177
58201,0.7545401
58202,0.7717643
58203,0.1283265
58204,0.13097058
58205,0.1283265
58206,0.33839068
58207,1.8107405
58208,0.14285287
58209,0.7703934
58210,0.1283265
58211,0.1283265
58212,0.604451
58213,0.5857812
58214,0.4653702
58215,0.7840117
58216,0.16432236
58217,0.23017614
58218,0.45407778
58219,0.28113067
58220,0.1275292
58221,0.3661407
58222,0.87326145
58223,1.4751287
58224,1.1433733
58225,0.38190764
58226,0.7026601
58227,0.1283265
58228,0.1480399
58229,0.41243106
58230,0.1393471
58231,0.47702324
58232,0.29405263
58233,1.2846421
58234,0.1260654
58235,0.16594084
58236,0.1230811
58237,0.47806978
58238,0.23803169
58239,0.2782088
58240,0.3697974
58241,0.23511478
58242,0.17235863
58243,0.20978996
58244,0.60843813
58245,0.23103525
58246,3.0952537
58247,0.33042142
58248,0.49323577
58249,0.12264356
58250,0.1283265
58251,0.23516142
58252,0.1283265
58253,0.7892655
58254,1.1069759
58255,0.50098336
58256,1.0217584
58257,0.12541717
58258,0.1215478
58259,1.7663596
58260,0.23516142
58261,1.5347325
58262,0.39015394
58263,0.39015394
58264,0.20013584
58265,0.76515096
58266,0.14055434
58267,0.1283265
58268,0.1283265
58269,0.39015397
58270,0.43978095
58271,0.5040109
58272,0.14212614
58273,0.14200063
58274,0.66129255
58275,0.6522912
58276,1.9969968
58277,1.2795386
58278,0.53903884
58279,0.3139412
58280,1.6796541
58281,0.3954085
58282,0.3954085
58283,0.26511833
58284,1.229057
58285,0.17740399
58286,0.38919652
58287,0.1283265
58288,0.37275812
58289,0.7672719
58290,0.23516142
58291,0.3021656
58292,0.7215102
58293,0.23376352
58294,0.3881154
58295,0.74945045
58296,0.7358432
58297,0.5390389
58298,0.1283265
58299,0.6519615
58300,1.296522
58301,0.10627185
58302,0.7805629
58303,0.14271551
58304,0.39015397
58305,0.35088503
58306,0.1283265
58307,0.39015397
58308,0.5466137
58309,0.36901337
58310,0.1283265
58311,0.16662058
58312,0.19809562
58313,1.4296708
58314,0.7969047
58315,0.13516468
58316,0.19732568
58317,0.12344788
58318,0.39661494
58319,0.27533007
58320,0.2285908
58321,0.14766873
58322,0.62265396
58323,0.119499445
58324,0.49588338
58325,0.14485571
58326,0.116043136
58327,0.4742971
58328,0.22914374
58329,0.12619892
58330,0.38575625
58331,0.23349562
58332,0.24471393
58333,0.13804865
58334,0.80019975
58335,0.34211218
58336,0.2618183
58337,0.37747842
58338,0.2634412
58339,0.1283265
58340,0.257234
58341,0.11825858
58342,0.10629168
58343,0.1283265
58344,0.36033332
58345,0.18407333
58346,0.1283265
58347,0.2495474
58348,0.123297244
58349,0.11232236
58350,0.3954085
58351,0.43988335
58352,0.26708037
58353,0.7495052
58354,0.79151917
58355,0.13968378
58356,0.17456594
58357,0.6934993
58358,0.13643888
